Global_PointID,Road_PointID,LineOID,Longitude,Latitude,Distance
3740,4,1101,116.422851251827,39.933216295764176,400.0
3741,5,1101,116.4228466,39.93303989999998,500.0
3742,1,1102,116.40738677974741,39.90029424494693,100.0
3743,2,1102,116.40740179999997,39.8996402,200.0
3744,1,1103,116.40748830640001,39.93883830433613,100.0
3745,2,1103,116.40751415122105,39.93814982056221,200.0
3746,3,1103,116.40752440000001,39.9378768,300.0
3747,1,1104,116.42100526347296,39.93365996466634,100.0
3748,2,1104,116.42100399999998,39.93302919999998,200.0
3749,1,1105,116.41748817374861,39.90436700401179,100.0
3750,2,1105,116.41660616750849,39.90423628911771,200.0
3751,3,1105,116.41571277622481,39.90422374499867,300.0
3752,4,1105,116.41481705307089,39.90427605758688,400.0
3753,5,1105,116.41394446383714,39.90412938276358,500.0
3754,6,1105,116.41313750000002,39.90406019999999,600.0
3755,1,1106,116.39122541334274,39.93728857747442,100.0
3756,2,1106,116.39118380019235,39.93794715889872,200.0
3757,3,1106,116.39169700000001,39.9383179,300.0
3758,1,1107,116.40896165092647,39.90449820395756,100.0
3759,2,1107,116.40806520185293,39.90445380788636,200.0
3760,3,1107,116.40716875277941,39.904409411786396,300.0
3761,4,1107,116.40627230370588,39.90436501565767,400.0
3762,5,1107,116.40537585463234,39.90432061950017,500.0
3763,6,1107,116.40532699999999,39.90431819999999,600.0
3764,1,1108,116.4196850731934,39.94779734268408,100.0
3765,2,1108,116.41954359999997,39.9472144,200.0
3766,1,1109,116.41847659894319,39.94619204662024,100.0
3767,2,1109,116.4185145,39.945854299999986,200.0
3768,1,1110,116.39774901158141,39.938678022429116,100.0
3769,2,1110,116.398633605772,39.93874063902193,200.0
3770,3,1110,116.39867190000001,39.93874069999999,300.0
3771,1,1111,116.41316369198458,39.936040030690066,100.0
3772,2,1111,116.413229,39.9357677,200.0
3773,1,1112,116.3942025,39.93628160000001,100.0
3774,1,1113,116.40141497334017,39.93850470143252,100.0
3775,2,1113,116.4005935113344,39.93836403500307,200.0
3776,3,1113,116.3999124517929,39.938535850979555,300.0
3777,4,1113,116.39919916856167,39.93869233109075,400.0
3778,5,1113,116.39895916493806,39.9392173651563,500.0
3779,6,1113,116.39895480000001,39.9394519,600.0
3780,1,1114,116.41578155714575,39.94251893767594,100.0
3781,2,1114,116.41548419999998,39.942513699999985,200.0
3782,1,1115,116.42061337132326,39.9473779824571,100.0
3783,2,1115,116.41989624799074,39.94722492583157,200.0
3784,3,1115,116.41933319999998,39.94720849999999,300.0
3785,1,1116,116.4178933606597,39.94390173134593,100.0
3786,2,1116,116.41827993050555,39.94352235757515,200.0
3787,3,1116,116.4182742,39.943291900000006,300.0
3788,1,1117,116.4008069021035,39.943294553357504,100.0
3789,2,1117,116.4008058,39.94333249999999,200.0
3790,1,1118,116.3970939271795,39.945676450027804,100.0
3791,2,1118,116.39710270000002,39.94535450000001,200.0
3792,1,1119,116.40093360666394,39.94212747659449,100.0
3793,2,1119,116.4009722920999,39.941439379754776,200.0
3794,3,1119,116.40087284483545,39.94078001519501,300.0
3795,4,1119,116.40074882521053,39.94022665251635,400.0
3796,5,1119,116.40051536982592,39.93973674142952,500.0
3797,6,1119,116.40052610000001,39.939461800000004,600.0
3798,1,1120,116.39122814337489,39.935933660533045,100.0
3799,2,1120,116.39128356312666,39.93524617445354,200.0
3800,3,1120,116.39129080000001,39.93515639999998,300.0
3801,1,1121,116.40141039094145,39.93983079197993,100.0
3802,2,1121,116.40220119999998,39.93984429999999,200.0
3803,1,1122,116.39301089999996,39.9367522,100.0
3804,1,1123,116.39205930708059,39.93761700650508,100.0
3805,2,1123,116.39186164977495,39.936993508734346,200.0
3806,3,1123,116.39186939999999,39.93671400000001,300.0
3807,1,1124,116.39748422076318,39.94637905026885,100.0
3808,2,1124,116.3979466,39.946395199999984,200.0
3809,1,1125,116.39067907338743,39.93778280159043,100.0
3810,2,1125,116.39035498596296,39.937329867779134,200.0
3811,3,1125,116.39083988648301,39.93685877666832,300.0
3812,4,1125,116.3913707,39.93690049999999,400.0
3813,1,1126,116.392113,39.8863431,100.0
3814,1,1127,116.39203180000001,39.887907899999995,100.0
3815,1,1128,116.3919717,39.889307,100.0
3816,1,1129,116.41041216153815,39.8951282682015,100.0
3817,2,1129,116.4103875,39.894452399999984,200.0
3818,1,1130,116.40303226077319,39.896549008330894,100.0
3819,2,1130,116.4021574460708,39.89648339129105,200.0
3820,3,1130,116.40138269999998,39.896465699999986,300.0
3821,1,1131,116.4196309,39.89534439999999,100.0
3822,1,1132,116.4074661656638,39.89377552132682,100.0
3823,2,1132,116.40768190000001,39.8937725,200.0
3824,1,1133,116.40056565545724,39.88797235873401,100.0
3825,2,1133,116.39966867012295,39.88793498869108,200.0
3826,3,1133,116.39939530000001,39.88792319999998,300.0
3827,1,1134,116.42876362326234,39.89674933901754,100.0
3828,2,1134,116.42800314232514,39.8965873068138,200.0
3829,3,1134,116.42710530513912,39.89656807966139,300.0
3830,4,1134,116.42620854494832,39.89652754464697,400.0
3831,5,1134,116.425712,39.89650509999999,500.0
3832,1,1135,116.41579313033147,39.89472043648226,100.0
3833,2,1135,116.41615939999998,39.89505719999999,200.0
3834,1,1136,116.40654721018416,39.89722314025695,100.0
3835,2,1136,116.40657462036832,39.896534273589616,200.0
3836,3,1136,116.40660099999998,39.89587129999999,300.0
3837,1,1137,116.39641269999998,39.89305809999999,100.0
3838,1,1138,116.40275082560224,39.888293479247636,100.0
3839,2,1138,116.4028588,39.888291899999984,200.0
3840,1,1139,116.4076978,39.8949653,100.0
3841,1,1140,116.3934711,39.886246799999995,100.0
3842,1,1141,116.39206009999998,39.8912918,100.0
3843,1,1142,116.40802765659609,39.89822648758157,100.0
3844,2,1142,116.4080397,39.89793999999999,200.0
3845,1,1143,116.4111809649781,39.89872476762636,100.0
3846,2,1143,116.41052350198119,39.89891046586055,200.0
3847,3,1143,116.40962518949468,39.89891218582431,300.0
3848,4,1143,116.40872687700816,39.89891390578803,400.0
3849,5,1143,116.40782880100231,39.89890841282133,500.0
3850,6,1143,116.40693173712957,39.89887204862146,600.0
3851,7,1143,116.40603467325678,39.898835684402314,700.0
3852,8,1143,116.40575629999996,39.898824399999995,800.0
3853,1,1144,116.39362904986729,39.886098233703684,100.0
3854,2,1144,116.39452606488524,39.886129454446454,200.0
3855,3,1144,116.39535612700782,39.88605822728193,300.0
3856,4,1144,116.39624631609131,39.88615073238354,400.0
3857,5,1144,116.39626909999998,39.88615309999999,500.0
3858,1,1145,116.39814722969288,39.89590522226646,100.0
3859,2,1145,116.39799787820434,39.89522607328942,200.0
3860,3,1145,116.39798339999997,39.89479419999999,300.0
3861,1,1146,116.3940282064176,39.88808172745924,100.0
3862,2,1146,116.3931339835715,39.8880188022885,200.0
3863,3,1146,116.3926905,39.88801469999999,300.0
3864,1,1147,116.40773239999999,39.892682699999995,100.0
3865,1,1148,116.40734034120767,39.88850399633249,100.0
3866,2,1148,116.40727853579264,39.88785360679221,200.0
3867,3,1148,116.40727037966771,39.887164353415976,300.0
3868,4,1148,116.4072677,39.88693789999999,400.0
3869,1,1149,116.3944111,39.8858368,100.0
3870,1,1150,116.43621617224736,39.89494607604754,100.0
3871,2,1150,116.43620899999998,39.895157000000005,200.0
3872,1,1151,116.40238597748578,39.887678771934375,100.0
3873,2,1151,116.40286917319735,39.888040666669426,200.0
3874,3,1151,116.4028588,39.888291899999984,300.0
3875,1,1152,116.39220180319266,39.8958699430911,100.0
3876,2,1152,116.39225420150422,39.89518241199167,200.0
3877,3,1152,116.39232959999997,39.8946656,300.0
3878,1,1153,116.4068201854499,39.89534898106045,100.0
3879,2,1153,116.40651850878352,39.89490995426412,200.0
3880,3,1153,116.40654049999998,39.894540700000015,300.0
3881,1,1154,116.39321842060919,39.896687965705226,100.0
3882,2,1154,116.39353429187186,39.89614820409811,200.0
3883,3,1154,116.39369014227223,39.895470210505636,300.0
3884,4,1154,116.39393510986395,39.89480741010662,400.0
3885,5,1154,116.39394230000002,39.894789200000005,500.0
3886,1,1155,116.39685326382094,39.8928423933213,100.0
3887,2,1155,116.39749129999998,39.89253,200.0
3888,1,1156,116.40584039999999,39.89366110000001,100.0
3889,1,1157,116.40897370983261,39.88781537904995,100.0
3890,2,1157,116.4089312,39.8872444,200.0
3891,1,1158,116.4341663358759,39.893716840096836,100.0
3892,2,1158,116.4332756212389,39.89362737306001,200.0
3893,3,1158,116.43325099999998,39.89362489999999,300.0
3894,1,1159,116.39945779999998,39.893025400000006,100.0
3895,1,1160,116.42019731640107,39.89874850009029,100.0
3896,2,1160,116.41929913280211,39.898736700178546,200.0
3897,3,1160,116.41840098736469,39.89872357351571,300.0
3898,4,1160,116.41750299957219,39.898704966064024,400.0
3899,5,1160,116.41660501177965,39.89868635860729,500.0
3900,6,1160,116.41570702398714,39.89866775114551,600.0
3901,7,1160,116.41480985749804,39.89866914422685,700.0
3902,8,1160,116.41454380000002,39.898662099999996,800.0
3903,1,1161,116.40104761641166,39.89879518825413,100.0
3904,2,1161,116.40055769999996,39.8987747,200.0
3905,1,1162,116.42269718933159,39.89838150341186,100.0
3906,2,1162,116.42215334024675,39.89810800034415,200.0
3907,3,1162,116.4221862,39.8976017,300.0
3908,1,1163,116.3937601,39.88857009999999,100.0
3909,1,1164,116.40656315599591,39.893852075502565,100.0
3910,2,1164,116.40657293027623,39.89316299126262,200.0
3911,3,1164,116.40682107025086,39.89265406806268,300.0
3912,4,1164,116.40771863333596,39.892682267482364,400.0
3913,5,1164,116.40861468107622,39.89272936580007,500.0
3914,6,1164,116.40861839999998,39.8927296,600.0
3915,1,1165,116.41582986049956,39.89547038340474,100.0
3916,2,1165,116.41640542386712,39.89513858162667,200.0
3917,3,1165,116.4164165,39.8951129,300.0
3918,1,1166,116.40798760298438,39.88927135348097,100.0
3919,2,1166,116.40710068401222,39.889172022862795,200.0
3920,3,1166,116.4063077,39.889178099999995,300.0
3921,1,1167,116.41000104489451,39.89444280106216,100.0
3922,2,1167,116.4108989317242,39.89444444876886,200.0
3923,3,1167,116.41179708669257,39.89445746910225,300.0
3924,4,1167,116.4122269,39.8944637,400.0
3925,1,1168,116.42528139454318,39.89530645846977,100.0
3926,2,1168,116.42532794380075,39.89461820392254,200.0
3927,3,1168,116.42535550519645,39.89392932416835,300.0
3928,4,1168,116.4253611,39.893699600000005,400.0
3929,1,1169,116.3980794435154,39.8892593632724,100.0
3930,2,1169,116.3989700016026,39.88934790676345,200.0
3931,3,1169,116.39947979999997,39.8894096,300.0
3932,1,1170,116.41113122041908,39.88975521459711,100.0
3933,2,1170,116.41029123568907,39.88989959640116,200.0
3934,3,1170,116.41044730000002,39.890272499999995,300.0
3935,1,1171,116.42388808831733,39.89410638770136,100.0
3936,2,1171,116.42391,39.89353650000001,200.0
3937,1,1172,116.393021,39.88903830000001,100.0
3938,1,1173,116.39412427146085,39.89411431946597,100.0
3939,2,1173,116.39412231419733,39.89342988151532,200.0
3940,3,1173,116.39407659999998,39.8928573,300.0
3941,1,1174,116.43207335234047,39.895757131371326,100.0
3942,2,1174,116.43159099999998,39.895713900000004,200.0
3943,1,1175,116.40743541509882,39.89419664267552,100.0
3944,2,1175,116.4082243,39.8941476,200.0
3945,1,1176,116.3987990788644,39.88954122180155,100.0
3946,2,1176,116.39882880000002,39.8893272,200.0
3947,1,1177,116.42934813416325,39.895578660472054,100.0
3948,2,1177,116.42940989977522,39.89489132238579,200.0
3949,3,1177,116.42932184426179,39.89420808592244,300.0
3950,4,1177,116.42924957296832,39.89352290363712,400.0
3951,5,1177,116.42923802644731,39.892833735791875,500.0
3952,6,1177,116.42923180000001,39.89246210000001,600.0
3953,1,1178,116.42751132309793,39.895564306386845,100.0
3954,2,1178,116.42663306913269,39.89555120642225,200.0
3955,3,1178,116.4257397713643,39.895557368202084,300.0
3956,4,1178,116.4252624,39.895567,400.0
3957,1,1179,116.43343252409699,39.896267469952825,100.0
3958,2,1179,116.43286840000002,39.8962421,200.0
3959,1,1180,116.39730749999998,39.891197300000016,100.0
3960,1,1181,116.40488334625587,39.89260984105384,100.0
3961,2,1181,116.40451106928181,39.89210937042057,200.0
3962,3,1181,116.4044497,39.892032700000016,300.0
3963,1,1182,116.40741429399347,39.89496172528633,100.0
3964,2,1182,116.4076978,39.8949653,200.0
3965,1,1183,116.42843538177547,39.895611720017335,100.0
3966,2,1183,116.42932882051635,39.89568024632908,200.0
3967,3,1183,116.4293358,39.89568089999998,300.0
3968,1,1184,116.43552802159692,39.89625935915489,100.0
3969,2,1184,116.4358829,39.8962771,200.0
3970,1,1185,116.4175566,39.8932523,100.0
3971,1,1186,116.39383226099588,39.88714900806017,100.0
3972,2,1186,116.3933113,39.88713750000001,200.0
3973,1,1187,116.3952976,39.89170430000001,100.0
3974,1,1188,116.42624590680889,39.89411451065707,100.0
3975,2,1188,116.4270034,39.8942891,200.0
3976,1,1189,116.42185793619676,39.898807545767156,100.0
3977,2,1189,116.42275562052687,39.89883337124184,200.0
3978,3,1189,116.42365331924438,39.89885887669095,300.0
3979,4,1189,116.42455118966156,39.89888056305392,400.0
3980,5,1189,116.42544906007869,39.89890224941003,500.0
3981,6,1189,116.4255381,39.89890439999999,600.0
3982,1,1190,116.43609527399691,39.89531229229417,100.0
3983,2,1190,116.436638,39.89530829999999,200.0
3984,1,1191,116.3979268778144,39.892035313266575,100.0
3985,2,1191,116.3984769972561,39.89258019075652,200.0
3986,3,1191,116.3986756,39.8927769,300.0
3987,1,1192,116.39621422731608,39.89176431879985,100.0
3988,2,1192,116.39531916545852,39.89170571206079,200.0
3989,3,1192,116.3952976,39.89170430000001,300.0
3990,1,1193,116.39340435518838,39.883373589118236,100.0
3991,2,1193,116.3928611,39.883370599999985,200.0
3992,1,1194,116.40351249999999,39.894095699999994,100.0
3993,1,1195,116.39935304855393,39.88735137613897,100.0
3994,2,1195,116.3993706,39.887353499999996,200.0
3995,1,1196,116.40747228331755,39.89340398561079,100.0
3996,2,1196,116.40822890000001,39.893480000000004,200.0
3997,1,1197,116.40223860000002,39.88858019999999,100.0
3998,1,1198,116.39314349999997,39.888298199999994,100.0
3999,1,1199,116.4089312,39.8872444,100.0
4000,1,1200,116.4107439,39.8940701,100.0
4001,1,1201,116.40051905576539,39.88884838149084,100.0
4002,2,1201,116.40037900000002,39.8888449,200.0
4003,1,1202,116.40897561779441,39.89006822817589,100.0
4004,2,1202,116.4083860809275,39.88957904576094,200.0
4005,3,1202,116.40826889999998,39.889257,300.0
4006,1,1203,116.40839420359188,39.88853222714275,100.0
4007,2,1203,116.40782657827127,39.888291369192174,200.0
4008,3,1203,116.4077832,39.88804919999999,300.0
4009,1,1204,116.40084985198992,39.89201020758338,100.0
4010,2,1204,116.39995405725386,39.89195861209981,200.0
4011,3,1204,116.39905771514331,39.891913114881746,300.0
4012,4,1204,116.398161158825,39.89187000412538,400.0
4013,5,1204,116.39726443144271,39.8918295800389,500.0
4014,6,1204,116.397109,39.891825399999995,600.0
4015,1,1205,116.42460724091171,39.896512508909005,100.0
4016,2,1205,116.42550427570328,39.89654926281937,200.0
4017,3,1205,116.4257074,39.896557200000004,300.0
4018,1,1206,116.4102698052236,39.88798311822178,100.0
4019,2,1206,116.41001838932097,39.88734355120713,200.0
4020,3,1206,116.40991319999999,39.8869255,300.0
4021,1,1207,116.42060099985679,39.894836239193765,100.0
4022,2,1207,116.42072049311257,39.895392749770046,200.0
4023,3,1207,116.42003794846418,39.8955592402659,300.0
4024,4,1207,116.41914081743873,39.89552492135287,400.0
4025,5,1207,116.41824308291842,39.895500142781174,500.0
4026,6,1207,116.41787859999998,39.89519039999998,600.0
4027,1,1208,116.41693799443296,39.895198826864764,100.0
4028,2,1208,116.41728231512835,39.89456699177922,200.0
4029,3,1208,116.41755473839697,39.8939134357268,300.0
4030,4,1208,116.41755510000002,39.8939128,400.0
4031,1,1209,116.39639036422619,39.89637420890185,100.0
4032,2,1209,116.39663842845245,39.895711811401505,200.0
4033,3,1209,116.39719716039242,39.89526896040507,300.0
4034,4,1209,116.3979862,39.895169700000004,400.0
4035,1,1210,116.3976376,39.89355809999999,100.0
4036,1,1211,116.3963187346442,39.88880132373504,100.0
4037,2,1211,116.39542126928835,39.88877134745698,200.0
4038,3,1211,116.39500069999997,39.88875729999999,300.0
4039,1,1212,116.41469894307166,39.8950866181022,100.0
4040,2,1212,116.41470853954057,39.894397448372104,200.0
4041,3,1212,116.41474823306503,39.89370922863703,300.0
4042,4,1212,116.41481299090412,39.8930217989101,400.0
4043,5,1212,116.41484062674967,39.89233393715634,500.0
4044,6,1212,116.4148506,39.891946499999996,600.0
4045,1,1213,116.39584532319317,39.89138635498597,100.0
4046,2,1213,116.39664364019767,39.89163872325624,200.0
4047,3,1213,116.39673319999999,39.89179829999999,300.0
4048,1,1214,116.4357185,39.8951507,100.0
4049,1,1215,116.43266936031398,39.897229614166164,100.0
4050,2,1215,116.4323556,39.8972158,200.0
4051,1,1216,116.39846656747508,39.88723976841654,100.0
4052,2,1216,116.39834828714181,39.88792304715912,200.0
4053,3,1216,116.39828979999997,39.888261299999996,300.0
4054,1,1217,116.42851808601102,39.894767370332765,100.0
4055,2,1217,116.42761977202206,39.894768540665524,200.0
4056,3,1217,116.42726720000002,39.89476899999999,300.0
4057,1,1218,116.40033350357993,39.89526590950727,100.0
4058,2,1218,116.40020821575277,39.89458422280594,200.0
4059,3,1218,116.40005698967633,39.89390485334917,300.0
4060,4,1218,116.39977027660242,39.89325279930958,400.0
4061,5,1218,116.3996631681593,39.89257908145916,500.0
4062,6,1218,116.39970356921208,39.89189060218245,600.0
4063,7,1218,116.3997002,39.89126859999999,700.0
4064,1,1219,116.42734459949712,39.89312775230437,100.0
4065,2,1219,116.42729679899428,39.89381599769783,200.0
4066,3,1219,116.42727511632458,39.894505000395114,300.0
4067,4,1219,116.42724459999997,39.895081299999994,400.0
4068,1,1220,116.4032631,39.888805,100.0
4069,1,1221,116.41880379710943,39.894544025162986,100.0
4070,2,1221,116.4187956,39.8941987,200.0
4071,1,1222,116.39531902351662,39.88750917249421,100.0
4072,2,1222,116.39532919999999,39.8875251,200.0
4073,1,1223,116.39654029142724,39.89359275259589,100.0
4074,2,1223,116.39686139999998,39.8934254,200.0
4075,1,1224,116.40907770000001,39.893867699999994,100.0
4076,1,1225,116.39343515410725,39.89303657202253,100.0
4077,2,1225,116.39352683809169,39.89235096253683,200.0
4078,3,1225,116.3936288228951,39.89166643101441,300.0
4079,4,1225,116.3936437,39.89160090000001,400.0
4080,1,1226,116.42621863911131,39.89479019598315,100.0
4081,2,1226,116.4269997400537,39.89466952850886,200.0
4082,3,1226,116.42612660990054,39.894571092985,300.0
4083,4,1226,116.42545120000001,39.89474729999999,400.0
4084,1,1227,116.4037727945527,39.89233493197583,100.0
4085,2,1227,116.4043671,39.892475099999984,200.0
4086,1,1228,116.40966182871621,39.888347788263644,100.0
4087,2,1228,116.4088030490555,39.88854522468296,200.0
4088,3,1228,116.40863789999997,39.88857159999999,300.0
4089,1,1229,116.4081077336753,39.89079183288479,100.0
4090,2,1229,116.40809582742263,39.89030155353727,200.0
4091,3,1229,116.40797108710827,39.889618973932365,300.0
4092,4,1229,116.4079083,39.8892754,400.0
4093,1,1230,116.39468813558084,39.886135815581696,100.0
4094,2,1230,116.39432401508472,39.88577759258144,200.0
4095,3,1230,116.39404590000001,39.885366499999996,300.0
4096,1,1231,116.41864965149297,39.898040347816405,100.0
4097,2,1231,116.4187088778167,39.89735278140235,200.0
4098,3,1231,116.41874969437572,39.89666430691751,300.0
4099,4,1231,116.41879049607738,39.89597582499789,400.0
4100,5,1231,116.418794,39.895916699999994,500.0
4101,1,1232,116.4187983948201,39.8945945115519,100.0
4102,2,1232,116.4196789,39.8946277,200.0
4103,1,1233,116.41559082799643,39.89520119507298,100.0
4104,2,1233,116.41630012697938,39.89508768811433,200.0
4105,3,1233,116.41718499671187,39.895179490032504,300.0
4106,4,1233,116.4180815819291,39.89519469521709,400.0
4107,5,1233,116.41891141972565,39.895321062362896,500.0
4108,6,1233,116.41980898845647,39.89534906600291,600.0
4109,7,1233,116.42070678038013,39.895372588576805,700.0
4110,8,1233,116.4207263,39.8953731,800.0
4111,1,1234,116.39616741377662,39.886784522064794,100.0
4112,2,1234,116.39630912496322,39.88611141441526,200.0
4113,3,1234,116.39638720000002,39.886030099999985,300.0
4114,1,1235,116.426165514529,39.895280034289804,100.0
4115,2,1235,116.42689675843374,39.895170044905484,200.0
4116,3,1235,116.42695820000002,39.8955034,300.0
4117,1,1236,116.39261445632863,39.8891178003219,100.0
4118,2,1236,116.39266187697943,39.88842949228515,200.0
4119,3,1236,116.3927093414402,39.887741179116844,300.0
4120,4,1236,116.39275677841643,39.88705285792033,400.0
4121,5,1236,116.39280419456733,39.88636452897131,500.0
4122,6,1236,116.39285163129493,39.88567619394294,600.0
4123,7,1236,116.39288869999999,39.88513820000001,700.0
4124,1,1237,116.39301962459625,39.894049035750236,100.0
4125,2,1237,116.39311359999999,39.893710299999995,200.0
4126,1,1238,116.43394980752907,39.89316517047829,100.0
4127,2,1238,116.4339877,39.89316680000002,200.0
4128,1,1239,116.42606866113672,39.895765020883196,100.0
4129,2,1239,116.42640800000001,39.89558430000001,200.0
4130,1,1240,116.41447099899146,39.89733755050909,100.0
4131,2,1240,116.41450732406564,39.896648927779026,200.0
4132,3,1240,116.41457566888997,39.89596195166713,300.0
4133,4,1240,116.41469209999998,39.8957758,400.0
4134,1,1241,116.39805489999998,39.89312519999999,100.0
4135,1,1242,116.39719612321095,39.89694993889702,100.0
4136,2,1242,116.39711816826573,39.896465648881936,200.0
4137,3,1242,116.39734438576706,39.895847037013944,300.0
4138,4,1242,116.39737659999997,39.895660899999996,400.0
4139,1,1243,116.43600742672719,39.89515441098556,100.0
4140,2,1243,116.4366642,39.89516239999999,200.0
4141,1,1244,116.42504801924558,39.89728028052268,100.0
4142,2,1244,116.42510144798784,39.896592313598525,200.0
4143,3,1244,116.42510599999997,39.896533700000006,300.0
4144,1,1245,116.39798339999997,39.89479419999999,100.0
4145,1,1246,116.42389933966518,39.895275164564026,100.0
4146,2,1246,116.42305623959669,39.895361877580285,200.0
4147,3,1246,116.42222183638735,39.89518466030615,300.0
4148,4,1246,116.42257328962249,39.89472939761248,400.0
4149,5,1246,116.4234530929125,39.894746426780124,500.0
4150,6,1246,116.4239917,39.89509240000001,600.0
4151,1,1247,116.42858381795045,39.895307201058905,100.0
4152,2,1247,116.42768666863645,39.89527209752379,200.0
4153,3,1247,116.42724459999997,39.895081299999994,300.0
4154,1,1248,116.41968252376299,39.894658836994445,100.0
4155,2,1248,116.41969599999997,39.8942138,200.0
4156,1,1249,116.42724459999997,39.895081299999994,100.0
4157,1,1250,116.430548056194,39.89699716350537,100.0
4158,2,1250,116.4304974949111,39.897685116795074,200.0
4159,3,1250,116.4304574651489,39.89837360821447,300.0
4160,4,1250,116.4304618,39.89868630000001,400.0
4161,1,1251,116.4090775422767,39.8872317376677,100.0
4162,2,1251,116.4089312,39.8872444,200.0
4163,1,1252,116.40391299999999,39.89392770000001,100.0
4164,1,1253,116.39953605447705,39.89740351448927,100.0
4165,2,1253,116.39953000000001,39.89736160000001,200.0
4166,1,1254,116.3926665028827,39.89703412010123,100.0
4167,2,1254,116.39355494548072,39.897062410585114,200.0
4168,3,1254,116.394115,39.897084500000005,300.0
4169,1,1255,116.40373694318787,39.88785823265062,100.0
4170,2,1255,116.4034115259879,39.88832654983583,200.0
4171,3,1255,116.4028588,39.888291899999984,300.0
4172,1,1256,116.44335588437981,39.892468066513494,100.0
4173,2,1256,116.44245766875964,39.89247833302547,200.0
4174,3,1256,116.44155945313942,39.8924885995359,300.0
4175,4,1256,116.44066238783132,39.89246365850079,400.0
4176,5,1256,116.43976415268837,39.892456564793584,500.0
4177,6,1256,116.43886592155478,39.892460323222856,600.0
4178,7,1256,116.43836289999997,39.892465500000014,700.0
4179,1,1257,116.40468932436991,39.89453750231823,100.0
4180,2,1257,116.40484558112857,39.89386345638424,200.0
4181,3,1257,116.4050726,39.893328700000005,300.0
4182,1,1258,116.39638,39.8936763,100.0
4183,1,1259,116.39574722197958,39.893447383609995,100.0
4184,2,1259,116.39651701636818,39.89331624460519,200.0
4185,3,1259,116.39735181091974,39.893302047534,300.0
4186,4,1259,116.39805489999998,39.89312519999999,400.0
4187,1,1260,116.40307070352218,39.889568636232646,100.0
4188,2,1260,116.4021739070444,39.889528572441876,200.0
4189,3,1260,116.40127710444237,39.88948859001288,300.0
4190,4,1260,116.40038025780265,39.88944919277829,400.0
4191,5,1260,116.39948341376595,39.88940976086717,500.0
4192,6,1260,116.39947979999997,39.8894096,600.0
4193,1,1261,116.39824358437106,39.893961362827866,100.0
4194,2,1261,116.39823629999998,39.89371429999999,200.0
4195,1,1262,116.4273768,39.8951339,100.0
4196,1,1263,116.39700406009175,39.88681926609839,100.0
4197,2,1263,116.39782565213936,39.88703608362813,200.0
4198,3,1263,116.39848209999997,39.887164,300.0
4199,1,1264,116.42724557574552,39.89852794354625,100.0
4200,2,1264,116.42725587768496,39.89783884357253,200.0
4201,3,1264,116.42728159747278,39.897150020577826,300.0
4202,4,1264,116.42731926933756,39.896461444744745,400.0
4203,5,1264,116.4273208,39.8964386,500.0
4204,1,1265,116.40429693612595,39.89511959488388,100.0
4205,2,1265,116.40435942271344,39.89443205557623,200.0
4206,3,1265,116.40439370000001,39.8940549,300.0
4207,1,1266,116.4107732261999,39.887900306149106,100.0
4208,2,1266,116.4098760029466,39.88792652740093,200.0
4209,3,1266,116.40897805636945,39.88792309584483,300.0
4210,4,1266,116.40808724663945,39.88801088446156,400.0
4211,5,1266,116.4071955060099,39.88807508785971,500.0
4212,6,1266,116.40636249999997,39.8882194,600.0
4213,1,1267,116.42666629466684,39.89322468202416,100.0
4214,2,1267,116.4257693104931,39.89318717544945,200.0
4215,3,1267,116.42536195204208,39.89365608329971,300.0
4216,4,1267,116.4253611,39.893699600000005,400.0
4217,1,1268,116.41561065288305,39.89410846082781,100.0
4218,2,1268,116.41650849462894,39.894129739798736,200.0
4219,3,1268,116.41740608615177,39.89415740065085,300.0
4220,4,1268,116.41830245062083,39.89417783752101,400.0
4221,5,1268,116.41919837650704,39.894190803280466,500.0
4222,6,1268,116.4200929386219,39.89421187402042,600.0
4223,7,1268,116.4209872491306,39.894276880888526,700.0
4224,8,1268,116.42129979999999,39.894299600000004,800.0
4225,1,1269,116.40520807470054,39.89507830203613,100.0
4226,2,1269,116.4050071,39.8952122,200.0
4227,1,1270,116.4214428,39.89501009999999,100.0
4228,1,1271,116.4358292094854,39.89424549682931,100.0
4229,2,1271,116.4367208,39.89424549999999,200.0
4230,1,1272,116.4022342950448,39.888620751222184,100.0
4231,2,1272,116.40225029999999,39.8883008,200.0
4232,1,1273,116.3965468,39.87146119999999,100.0
4233,1,1274,116.43233019012983,39.89351831504562,100.0
4234,2,1274,116.43275785305677,39.893002802975694,200.0
4235,3,1274,116.43290749999997,39.8929299,300.0
4236,1,1275,116.39311708787147,39.888437342688526,100.0
4237,2,1275,116.39323242881281,39.887754683977676,200.0
4238,3,1275,116.39332374324026,39.88706902362509,300.0
4239,4,1275,116.3933916,39.8866956,400.0
4240,1,1276,116.39445624023348,39.884617393468005,100.0
4241,2,1276,116.39392287767892,39.88420878731222,200.0
4242,3,1276,116.39350438502004,39.883687511395685,300.0
4243,4,1276,116.39347979999997,39.88337409999999,400.0
4244,1,1277,116.42835781727055,39.89386721421139,100.0
4245,2,1277,116.42745993454109,39.893845828416104,200.0
4246,3,1277,116.42656504657293,39.89378820033433,300.0
4247,4,1277,116.42567083535081,39.89372239392577,400.0
4248,5,1277,116.42477998004945,39.89363516044472,500.0
