﻿ID,Area,Longitude,Latitude,mc_x,mc_y
0,花园路街道_110108018000,116.333445,39.984639,12951745.65274341,4837006.919001912
1,花园路街道_110108018000,116.33295,39.984398,12951690.403711157,4836971.942300728
2,花园路街道_110108018000,116.332852,39.984349,12951679.467555355,4836964.848824291
3,花园路街道_110108018000,116.33287,39.983901,12951681.449445033,4836899.986807634
4,花园路街道_110108018000,116.333093,39.982565,12951706.327762088,4836706.676578277
5,花园路街道_110108018000,116.3329,39.982988,12951684.774931552,4836767.829229548
6,花园路街道_110108018000,116.332941,39.983434,12951689.380395364,4836832.448124009
7,花园路街道_110108018000,116.333683,39.981912,12951772.114282278,4836612.294239391
8,花园路街道_110108018000,116.33314,39.981744,12951711.52265006,4836587.8667846555
9,花园路街道_110108018000,116.333239,39.982317,12951722.599079158,4836670.817226102
10,花园路街道_110108018000,116.333683,39.981912,12951772.114282278,4836612.294239391
11,花园路街道_110108018000,116.3333,39.982253,12951729.39249076,4836661.546692128
12,花园路街道_110108018000,116.333272,39.980707,12951726.15799932,4836437.797732459
13,花园路街道_110108018000,116.333755,39.98096,12951780.07785237,4836474.485225443
14,花园路街道_110108018000,116.334192,39.9812,12951828.855275435,4836509.3574844645
15,花园路街道_110108018000,116.333606,39.981213,12951763.479132336,4836511.080275045
16,花园路街道_110108018000,116.333453,39.979286,12951746.294229567,4836232.133591785
17,花园路街道_110108018000,116.333994,39.979115,12951806.622485723,4836207.507697592
18,花园路街道_110108018000,116.335385,39.9841,12951962.05515697,4836929.611459426
19,花园路街道_110108018000,116.334926,39.984379,12951910.89945188,4836969.770391341
20,花园路街道_110108018000,116.334402,39.984578,12951852.427302545,4836998.371057977
21,花园路街道_110108018000,116.333827,39.984651,12951788.294990616,4837008.753389923
22,花园路街道_110108018000,116.334334,39.97836,12951844.505134674,4836098.37565256
23,花园路街道_110108018000,116.333801,39.978175,12951785.03971364,4836071.425430534
24,花园路街道_110108018000,116.333683,39.981912,12951772.114282278,4836612.294239391
25,花园路街道_110108018000,116.333899,39.9776,12951795.937133662,4835988.230148557
26,花园路街道_110108018000,116.334312,39.977919,12951842.003687512,4836034.495497786
27,花园路街道_110108018000,116.335061,39.976368,12951925.43986864,4835810.281739397
28,花园路街道_110108018000,116.334497,39.976245,12951862.519143878,4835792.304954065
29,花园路街道_110108018000,116.334189,39.975346,12951828.097691668,4835662.052733423
30,花园路街道_110108018000,116.334001,39.975769,12951807.171950717,4835723.215695057
31,花园路街道_110108018000,116.333966,39.981774,12951803.665639963,4836592.388031563
32,花园路街道_110108018000,116.334302,39.982143,12951841.151439067,4836645.87579404
33,花园路街道_110108018000,116.33457,39.982542,12951871.08589441,4836703.730042361
34,花园路街道_110108018000,116.33468,39.982983,12951883.388112564,4836767.620311326
35,花园路街道_110108018000,116.333966,39.981774,12951803.665639963,4836592.388031563
36,花园路街道_110108018000,116.334166,39.981351,12951825.962963426,4836531.224914394
37,花园路街道_110108018000,116.334387,39.975231,12951850.190942029,4835645.496634312
38,花园路街道_110108018000,116.3342,39.98128,12951829.734277058,4836520.940012551
39,花园路街道_110108018000,116.334197,39.981143,12951829.39634819,4836501.112809103
40,花园路街道_110108018000,116.334197,39.981143,12951829.39634819,4836501.112809103
41,花园路街道_110108018000,116.334398,39.980721,12951851.781162933,4836440.073894762
42,花园路街道_110108018000,116.334507,39.980279,12951863.928021193,4836376.165376825
43,花园路街道_110108018000,116.338091,39.981767,12952263.577496797,4836593.716487162
44,花园路街道_110108018000,116.337505,39.981754,12952198.283694252,4836591.354685099
45,花园路街道_110108018000,116.33692,39.981738,12952133.067882033,4836588.608233557
46,花园路街道_110108018000,116.336335,39.981721,12952067.869782824,4836585.791098724
47,花园路街道_110108018000,116.33575,39.981704,12952002.629021514,4836582.981806961
48,花园路街道_110108018000,116.335193,39.981576,12951940.540645367,4836564.167247242
49,花园路街道_110108018000,116.334648,39.98141,12951879.737404967,4836539.900376878
50,花园路街道_110108018000,116.334228,39.979061,12951832.738275066,4836199.781937488
51,花园路街道_110108018000,116.334371,39.979498,12951848.733317964,4836263.080756413
52,花园路街道_110108018000,116.334526,39.979932,12951866.024690293,4836325.9516183045
53,花园路街道_110108018000,116.334334,39.97836,12951844.505134674,4836098.37565256
54,花园路街道_110108018000,116.334265,39.978808,12951836.83090829,4836163.152929034
