﻿ID,Area,Longitude,Latitude,mc_x,mc_y
639,军庄镇_110109104000,116.094774,40.027542,12925194.232610034,4843227.864487981
640,军庄镇_110109104000,116.095003,40.027954,12925219.699118515,4843287.556971741
641,军庄镇_110109104000,116.096098,39.999065,12925343.826038262,4839106.28525404
642,军庄镇_110109104000,116.095591,39.998845,12925287.4395668,4839074.253568268
643,军庄镇_110109104000,116.095142,39.998556,12925237.536655445,4839032.2969282735
644,军庄镇_110109104000,116.094554,40.023898,12925170.062265577,4842700.283474595
645,军庄镇_110109104000,116.095005,40.028102,12925219.896086205,4843308.999720563
646,军庄镇_110109104000,116.09482,40.028526,12925199.269143434,4843370.349820912
647,军庄镇_110109104000,116.094918,40.023855,12925210.577644698,4842694.133367622
648,军庄镇_110109104000,116.094955,40.024301,12925214.665965052,4842758.73652676
649,军庄镇_110109104000,116.094918,40.023855,12925210.577644698,4842694.133367622
650,军庄镇_110109104000,116.095769,40.022768,12925305.340733128,4842536.985144631
651,军庄镇_110109104000,116.095307,40.023034,12925253.917437648,4842575.386675727
652,军庄镇_110109104000,116.095049,40.023433,12925225.201501658,4842633.056203575
653,军庄镇_110109104000,116.096203,39.995712,12925355.605555398,4838620.990378905
654,军庄镇_110109104000,116.095627,39.995628,12925291.57687791,4838608.680130643
655,军庄镇_110109104000,116.095005,40.028102,12925219.896086205,4843308.999720563
656,军庄镇_110109104000,116.095042,40.029969,12925223.856222374,4843579.320917931
657,军庄镇_110109104000,116.095123,40.030411,12925232.841210747,4843643.353250646
658,军庄镇_110109104000,116.095073,40.03086,12925227.247667838,4843708.342230459
659,军庄镇_110109104000,116.095588,40.031231,12925284.498876086,4843762.149785704
660,军庄镇_110109104000,116.095107,40.030976,12925231.010433052,4843725.119183225
661,军庄镇_110109104000,116.095744,40.001439,12925304.358618028,4839449.737713168
662,军庄镇_110109104000,116.0962,40.001692,12925355.03472634,4839486.512415406
663,军庄镇_110109104000,116.096719,40.0019,12925412.735236906,4839516.864043373
664,军庄镇_110109104000,116.097238,40.002109,12925470.42578008,4839547.330946348
665,军庄镇_110109104000,116.09775,40.002326,12925527.291606776,4839579.008115265
666,军庄镇_110109104000,116.098231,40.002582,12925580.737763496,4839616.354829624
667,军庄镇_110109104000,116.096668,40.016499,12925405.895691471,4841629.839409283
668,军庄镇_110109104000,116.096093,40.016432,12925341.971338397,4841619.92570668
669,军庄镇_110109104000,116.096169,40.01494,12925350.55163972,4841404.003955783
670,军庄镇_110109104000,116.095787,40.014599,12925308.132658448,4841354.489292522
671,军庄镇_110109104000,116.095769,40.022768,12925305.340733128,4842536.985144631
672,军庄镇_110109104000,116.099786,40.001321,12925753.528805716,4839434.969210941
673,军庄镇_110109104000,116.099231,40.001178,12925691.901215049,4839413.837904847
674,军庄镇_110109104000,116.098746,40.00093,12925638.047891252,4839377.602078683
675,军庄镇_110109104000,116.0983,40.000637,12925588.53081314,4839334.905168616
676,军庄镇_110109104000,116.097855,40.000345,12925539.066533996,4839292.3530088365
677,军庄镇_110109104000,116.09741,40.000053,12925489.655090336,4839249.827866199
678,军庄镇_110109104000,116.096965,39.99976,12925440.17585846,4839207.211499051
679,军庄镇_110109104000,116.096526,39.999462,12925391.413432278,4839163.878743244
680,军庄镇_110109104000,116.096143,39.999124,12925348.831430694,4839114.819904075
681,军庄镇_110109104000,116.096098,39.999065,12925343.826038262,4839106.28525404
682,军庄镇_110109104000,116.096477,39.998722,12925385.964940578,4839056.7586363545
683,军庄镇_110109104000,116.096763,39.99833,12925417.813900698,4839000.144766475
684,军庄镇_110109104000,116.097057,39.997941,12925450.473405326,4838943.977323143
685,军庄镇_110109104000,116.096203,39.995712,12925355.605555398,4838620.990378905
686,军庄镇_110109104000,116.096359,39.996144,12925372.93658269,4838683.587810461
687,军庄镇_110109104000,116.096347,39.996593,12925371.589617567,4838748.558580078
688,军庄镇_110109104000,116.095825,40.026578,12925311.220530424,4843088.573253213
689,军庄镇_110109104000,116.09641,40.026579,12925376.273947082,4843088.92877104
690,军庄镇_110109104000,116.096982,40.02667,12925439.85802323,4843102.362947337
691,军庄镇_110109104000,116.097564,40.026665,12925504.525682507,4843101.905845312
692,军庄镇_110109104000,116.096148,40.022306,12925347.514465652,4842470.233148794
693,军庄镇_110109104000,116.096148,40.022306,12925347.514465652,4842470.233148794
694,军庄镇_110109104000,116.096439,40.021924,12925379.899593933,4842415.050878926
695,军庄镇_110109104000,116.096537,40.005592,12925392.264317073,4840051.118246009
696,军庄镇_110109104000,116.097122,40.005594,12925457.302685289,4840051.648141357
697,军庄镇_110109104000,116.097446,40.024811,12925491.56556969,4842833.473590529
698,军庄镇_110109104000,116.096864,40.02478,12925426.899222324,4842828.638701679
699,军庄镇_110109104000,116.096668,40.016499,12925405.895691471,4841629.839409283
700,军庄镇_110109104000,116.09677,40.016943,12925417.190057645,4841694.157058943
701,军庄镇_110109104000,116.096668,40.016499,12925405.895691471,4841629.839409283
702,军庄镇_110109104000,116.097175,40.016282,12925462.268291274,4841598.656069915
703,军庄镇_110109104000,116.096717,40.021609,12925410.856667494,4842369.574025243
704,军庄镇_110109104000,116.096905,40.021183,12925431.778137308,4842308.007110687
705,军庄镇_110109104000,116.097095,40.020758,12925452.96986082,4842246.564399891
706,军庄镇_110109104000,116.096934,40.030291,12925434.234106729,4843626.547014377
707,军庄镇_110109104000,116.097023,40.030735,12925444.088565594,4843690.918747638
708,军庄镇_110109104000,116.097121,40.031178,12925454.938926052,4843755.100170391
709,军庄镇_110109104000,116.097133,40.029408,12925456.425092338,4843498.80412256
710,军庄镇_110109104000,116.097114,40.028959,12925454.355571589,4843433.79847681
711,军庄镇_110109104000,116.097094,40.028509,12925452.166087415,4843368.635978461
712,军庄镇_110109104000,116.097066,40.028059,12925449.102415778,4843303.470534751
